"codmun","municipio","uf","regiao","cod_r_saude","r_saude","cod_macro_r_saude","macro_r_saude"
316690,"Serrania","Minas Gerais","Sudeste","31001","Alfenas Machado","31001","SUDOESTE"
316695,"Serranópolis de Minas","Minas Gerais","Sudeste","31052","Janauba Monte Azul","31052","NORTE"
316700,"Serranos","Minas Gerais","Sudeste","31008","Sao Lourenco","31008","SUL"
316710,"Serro","Minas Gerais","Sudeste","31095","Serro","31095","JEQUITINHONHA"
316720,"Sete Lagoas","Minas Gerais","Sudeste","31024","Sete Lagoas","31024","CENTRO"
316555,"Setubinha","Minas Gerais","Sudeste","31099","Teofilo Otoni Malacacheta","31099","NORDESTE"
316730,"Silveirânia","Minas Gerais","Sudeste","31048","Uba","31048","SUDESTE"
316740,"Silvianópolis","Minas Gerais","Sudeste","31007","Pouso Alegre","31007","EXTREMO SUL"
316750,"Simão Pereira","Minas Gerais","Sudeste","31097","Juiz De Fora","31097","SUDESTE"
316760,"Simonésia","Minas Gerais","Sudeste","31059","Manhuacu","31059","LESTE DO SUL"
316770,"Sobrália","Minas Gerais","Sudeste","31036","Governador Valadares","31036","LESTE"
316780,"Soledade de Minas","Minas Gerais","Sudeste","31008","Sao Lourenco","31008","SUL"
316790,"Tabuleiro","Minas Gerais","Sudeste","31048","Uba","31048","SUDESTE"
316800,"Taiobeiras","Minas Gerais","Sudeste","31085","Taiobeiras","31085","NORTE"
316805,"Taparuba","Minas Gerais","Sudeste","31059","Manhuacu","31059","LESTE DO SUL"
316810,"Tapira","Minas Gerais","Sudeste","31070","Araxa","31070","TRIANGULO DO SUL"
316820,"Tapiraí","Minas Gerais","Sudeste","31030","Formiga","31030","OESTE"
316830,"Taquaraçu de Minas","Minas Gerais","Sudeste","31016","Belo Horizonte Nova Lima Santa Luzia","31016","CENTRO"
316840,"Tarumirim","Minas Gerais","Sudeste","31036","Governador Valadares","31036","LESTE"
316850,"Teixeiras","Minas Gerais","Sudeste","31061","Vicosa","31061","LESTE DO SUL"
316860,"Teófilo Otoni","Minas Gerais","Sudeste","31099","Teofilo Otoni Malacacheta","31099","NORDESTE"
316870,"Timóteo","Minas Gerais","Sudeste","31035","Coronel Fabriciano Timoteo","31035","VALE DO ACO"
316880,"Tiradentes","Minas Gerais","Sudeste","31015","Sao Joao Del Rei","31015","CENTRO SUL"
316890,"Tiros","Minas Gerais","Sudeste","31082","Sao Gotardo","31082","NOROESTE"
316900,"Tocantins","Minas Gerais","Sudeste","31048","Uba","31048","SUDESTE"
316905,"Tocos do Moji","Minas Gerais","Sudeste","31007","Pouso Alegre","31007","EXTREMO SUL"
316910,"Toledo","Minas Gerais","Sudeste","31007","Pouso Alegre","31007","EXTREMO SUL"
316920,"Tombos","Minas Gerais","Sudeste","31042","Carangola","31042","SUDESTE"
316930,"Três Corações","Minas Gerais","Sudeste","31010","Tres Coracoes","31010","SUL"
316935,"Três Marias","Minas Gerais","Sudeste","31019","Curvelo","31019","CENTRO"
316940,"Três Pontas","Minas Gerais","Sudeste","31011","Tres Pontas","31011","SUL"
316950,"Tumiritinga","Minas Gerais","Sudeste","31036","Governador Valadares","31036","LESTE"
316960,"Tupaciguara","Minas Gerais","Sudeste","31075","Uberlandia Araguari","31075","TRIANGULO DO NORTE"
316970,"Turmalina","Minas Gerais","Sudeste","31027","Turmalina Minas Novas Capelinha","31027","JEQUITINHONHA"
316980,"Turvolândia","Minas Gerais","Sudeste","31007","Pouso Alegre","31007","EXTREMO SUL"
316990,"Ubá","Minas Gerais","Sudeste","31048","Uba","31048","SUDESTE"
317000,"Ubaí","Minas Gerais","Sudeste","31101","Brasilia De Minas","31101","NORTE"
317005,"Ubaporanga","Minas Gerais","Sudeste","31034","Caratinga","31034","VALE DO ACO"
317010,"Uberaba","Minas Gerais","Sudeste","31072","Uberaba","31072","TRIANGULO DO SUL"
317020,"Uberlândia","Minas Gerais","Sudeste","31075","Uberlandia Araguari","31075","TRIANGULO DO NORTE"
317030,"Umburatiba","Minas Gerais","Sudeste","31062","Aguas Formosas","31062","NORDESTE"
317040,"Unaí","Minas Gerais","Sudeste","31058","Unai Paracatu","31058","NOROESTE"
317043,"União de Minas","Minas Gerais","Sudeste","31071","Frutal   Iturama","31071","TRIANGULO DO SUL"
317047,"Uruana de Minas","Minas Gerais","Sudeste","31058","Unai Paracatu","31058","NOROESTE"
317050,"Urucânia","Minas Gerais","Sudeste","31060","Ponte Nova","31060","LESTE DO SUL"
317052,"Urucuia","Minas Gerais","Sudeste","31100","Sao Francisco","31100","NORTE"
317057,"Vargem Alegre","Minas Gerais","Sudeste","31034","Caratinga","31034","VALE DO ACO"
317060,"Vargem Bonita","Minas Gerais","Sudeste","31093","Piumhi","31093","SUDOESTE"
317065,"Vargem Grande do Rio Pardo","Minas Gerais","Sudeste","31085","Taiobeiras","31085","NORTE"
317070,"Varginha","Minas Gerais","Sudeste","31012","Varginha","31012","SUL"
317075,"Varjão de Minas","Minas Gerais","Sudeste","31057","Patos De Minas","31057","NOROESTE"
317080,"Várzea da Palma","Minas Gerais","Sudeste","31055","Pirapora","31055","NORTE"
317090,"Varzelândia","Minas Gerais","Sudeste","31101","Brasilia De Minas","31101","NORTE"
317100,"Vazante","Minas Gerais","Sudeste","31057","Patos De Minas","31057","NOROESTE"
317103,"Verdelândia","Minas Gerais","Sudeste","31052","Janauba Monte Azul","31052","NORTE"
317107,"Veredinha","Minas Gerais","Sudeste","31027","Turmalina Minas Novas Capelinha","31027","JEQUITINHONHA"
317110,"Veríssimo","Minas Gerais","Sudeste","31072","Uberaba","31072","TRIANGULO DO SUL"
317115,"Vermelho Novo","Minas Gerais","Sudeste","31034","Caratinga","31034","VALE DO ACO"
317120,"Vespasiano","Minas Gerais","Sudeste","31025","Vespasiano Lagoa Santa","31025","CENTRO"
317130,"Viçosa","Minas Gerais","Sudeste","31061","Vicosa","31061","LESTE DO SUL"
317140,"Vieiras","Minas Gerais","Sudeste","31045","Muriae","31045","SUDESTE"
317160,"Virgem da Lapa","Minas Gerais","Sudeste","31064","Aracuai","31064","JEQUITINHONHA"
317170,"Virgínia","Minas Gerais","Sudeste","31008","Sao Lourenco","31008","SUL"
317180,"Virginópolis","Minas Gerais","Sudeste","31020","Guanhaes","31020","CENTRO"
317190,"Virgolândia","Minas Gerais","Sudeste","31036","Governador Valadares","31036","LESTE"
317200,"Visconde do Rio Branco","Minas Gerais","Sudeste","31048","Uba","31048","SUDESTE"
317210,"Volta Grande","Minas Gerais","Sudeste","31041","Alem Paraiba","31041","SUDESTE"
317220,"Wenceslau Braz","Minas Gerais","Sudeste","31003","Itajuba","31003","EXTREMO SUL"
320010,"Afonso Cláudio","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320016,"Água Doce do Norte","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320013,"Águia Branca","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320020,"Alegre","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320030,"Alfredo Chaves","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320035,"Alto Rio Novo","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320040,"Anchieta","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320050,"Apiacá","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320060,"Aracruz","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320070,"Atilio Vivacqua","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320080,"Baixo Guandu","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320090,"Barra de São Francisco","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320100,"Boa Esperança","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320110,"Bom Jesus do Norte","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320115,"Brejetuba","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320120,"Cachoeiro de Itapemirim","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320130,"Cariacica","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320140,"Castelo","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320150,"Colatina","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320160,"Conceição da Barra","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320170,"Conceição do Castelo","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320180,"Divino de São Lourenço","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320190,"Domingos Martins","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320200,"Dores do Rio Preto","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320210,"Ecoporanga","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320220,"Fundão","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320225,"Governador Lindenberg","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320230,"Guaçuí","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320240,"Guarapari","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320245,"Ibatiba","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320250,"Ibiraçu","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320255,"Ibitirama","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320260,"Iconha","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320265,"Irupi","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320270,"Itaguaçu","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320280,"Itapemirim","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320290,"Itarana","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320300,"Iúna","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320305,"Jaguaré","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320310,"Jerônimo Monteiro","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320313,"João Neiva","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320316,"Laranja da Terra","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320320,"Linhares","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320330,"Mantenópolis","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320332,"Marataízes","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320334,"Marechal Floriano","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320335,"Marilândia","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320340,"Mimoso do Sul","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320350,"Montanha","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320360,"Mucurici","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320370,"Muniz Freire","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320380,"Muqui","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320390,"Nova Venécia","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320400,"Pancas","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320405,"Pedro Canário","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320410,"Pinheiros","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320420,"Piúma","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320425,"Ponto Belo","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320430,"Presidente Kennedy","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320435,"Rio Bananal","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320440,"Rio Novo do Sul","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320450,"Santa Leopoldina","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320455,"Santa Maria de Jetibá","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320460,"Santa Teresa","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320465,"São Domingos do Norte","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320470,"São Gabriel da Palha","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320480,"São José do Calçado","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320490,"São Mateus","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320495,"São Roque do Canaã","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320500,"Serra","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320501,"Sooretama","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320503,"Vargem Alta","Espírito Santo","Sudeste","32004","Sul","32004","SUL"
320506,"Venda Nova do Imigrante","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320510,"Viana","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320515,"Vila Pavão","Espírito Santo","Sudeste","32003","Norte","32003","CENTRAL NORTE"
320517,"Vila Valério","Espírito Santo","Sudeste","32001","Central","32001","CENTRAL NORTE"
320520,"Vila Velha","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
320530,"Vitória","Espírito Santo","Sudeste","32002","Metropolitana","32002","METROPOLITANA"
330010,"Angra dos Reis","Rio de Janeiro","Sudeste","33001","Baia Da Ilha Grande","33001","MACRORREGIAO I"
330015,"Aperibé","Rio de Janeiro","Sudeste","33007","Noroeste","33007","MACRORREGIAO I"
330020,"Araruama","Rio de Janeiro","Sudeste","33002","Baixada Litoranea","33002","MACRORREGIAO I"
330022,"Areal","Rio de Janeiro","Sudeste","33003","Centro-Sul","33003","MACRORREGIAO I"
330023,"Armação dos Búzios","Rio de Janeiro","Sudeste","33002","Baixada Litoranea","33002","MACRORREGIAO I"
330025,"Arraial do Cabo","Rio de Janeiro","Sudeste","33002","Baixada Litoranea","33002","MACRORREGIAO I"
330030,"Barra do Piraí","Rio de Janeiro","Sudeste","33004","Medio Paraiba","33004","MACRORREGIAO I"
330040,"Barra Mansa","Rio de Janeiro","Sudeste","33004","Medio Paraiba","33004","MACRORREGIAO I"
330045,"Belford Roxo","Rio de Janeiro","Sudeste","33005","Metropolitana I","33005","MACRORREGIAO I"
330050,"Bom Jardim","Rio de Janeiro","Sudeste","33009","Serrana","33009","MACRORREGIAO I"
330060,"Bom Jesus do Itabapoana","Rio de Janeiro","Sudeste","33007","Noroeste","33007","MACRORREGIAO I"
330070,"Cabo Frio","Rio de Janeiro","Sudeste","33002","Baixada Litoranea","33002","MACRORREGIAO I"
330080,"Cachoeiras de Macacu","Rio de Janeiro","Sudeste","33009","Serrana","33009","MACRORREGIAO I"
330090,"Cambuci","Rio de Janeiro","Sudeste","33007","Noroeste","33007","MACRORREGIAO I"
330100,"Campos dos Goytacazes","Rio de Janeiro","Sudeste","33008","Norte","33008","MACRORREGIAO I"
330110,"Cantagalo","Rio de Janeiro","Sudeste","33009","Serrana","33009","MACRORREGIAO I"
330093,"Carapebus","Rio de Janeiro","Sudeste","33008","Norte","33008","MACRORREGIAO I"
330115,"Cardoso Moreira","Rio de Janeiro","Sudeste","33007","Noroeste","33007","MACRORREGIAO I"
330120,"Carmo","Rio de Janeiro","Sudeste","33009","Serrana","33009","MACRORREGIAO I"
330130,"Casimiro de Abreu","Rio de Janeiro","Sudeste","33002","Baixada Litoranea","33002","MACRORREGIAO I"
330095,"Comendador Levy Gasparian","Rio de Janeiro","Sudeste","33003","Centro-Sul","33003","MACRORREGIAO I"
330140,"Conceição de Macabu","Rio de Janeiro","Sudeste","33008","Norte","33008","MACRORREGIAO I"
330150,"Cordeiro","Rio de Janeiro","Sudeste","33009","Serrana","33009","MACRORREGIAO I"
330160,"Duas Barras","Rio de Janeiro","Sudeste","33009","Serrana","33009","MACRORREGIAO I"
330170,"Duque de Caxias","Rio de Janeiro","Sudeste","33005","Metropolitana I","33005","MACRORREGIAO I"
330180,"Engenheiro Paulo de Frontin","Rio de Janeiro","Sudeste","33003","Centro-Sul","33003","MACRORREGIAO I"
330185,"Guapimirim","Rio de Janeiro","Sudeste","33009","Serrana","33009","MACRORREGIAO I"
330187,"Iguaba Grande","Rio de Janeiro","Sudeste","33002","Baixada Litoranea","33002","MACRORREGIAO I"
330190,"Itaboraí","Rio de Janeiro","Sudeste","33006","Metropolitana II","33006","MACRORREGIAO I"
330200,"Itaguaí","Rio de Janeiro","Sudeste","33005","Metropolitana I","33005","MACRORREGIAO I"
330205,"Italva","Rio de Janeiro","Sudeste","33007","Noroeste","33007","MACRORREGIAO I"
330210,"Itaocara","Rio de Janeiro","Sudeste","33007","Noroeste","33007","MACRORREGIAO I"
330220,"Itaperuna","Rio de Janeiro","Sudeste","33007","Noroeste","33007","MACRORREGIAO I"
330225,"Itatiaia","Rio de Janeiro","Sudeste","33004","Medio Paraiba","33004","MACRORREGIAO I"
330227,"Japeri","Rio de Janeiro","Sudeste","33005","Metropolitana I","33005","MACRORREGIAO I"
330230,"Laje do Muriaé","Rio de Janeiro","Sudeste","33007","Noroeste","33007","MACRORREGIAO I"
330240,"Macaé","Rio de Janeiro","Sudeste","33008","Norte","33008","MACRORREGIAO I"
330245,"Macuco","Rio de Janeiro","Sudeste","33009","Serrana","33009","MACRORREGIAO I"
330250,"Magé","Rio de Janeiro","Sudeste","33005","Metropolitana I","33005","MACRORREGIAO I"
330260,"Mangaratiba","Rio de Janeiro","Sudeste","33001","Baia Da Ilha Grande","33001","MACRORREGIAO I"
330270,"Maricá","Rio de Janeiro","Sudeste","33006","Metropolitana II","33006","MACRORREGIAO I"
330280,"Mendes","Rio de Janeiro","Sudeste","33003","Centro-Sul","33003","MACRORREGIAO I"
330285,"Mesquita","Rio de Janeiro","Sudeste","33005","Metropolitana I","33005","MACRORREGIAO I"
330290,"Miguel Pereira","Rio de Janeiro","Sudeste","33003","Centro-Sul","33003","MACRORREGIAO I"
330300,"Miracema","Rio de Janeiro","Sudeste","33007","Noroeste","33007","MACRORREGIAO I"
330310,"Natividade","Rio de Janeiro","Sudeste","33007","Noroeste","33007","MACRORREGIAO I"
330320,"Nilópolis","Rio de Janeiro","Sudeste","33005","Metropolitana I","33005","MACRORREGIAO I"
330330,"Niterói","Rio de Janeiro","Sudeste","33006","Metropolitana II","33006","MACRORREGIAO I"
330340,"Nova Friburgo","Rio de Janeiro","Sudeste","33009","Serrana","33009","MACRORREGIAO I"
330350,"Nova Iguaçu","Rio de Janeiro","Sudeste","33005","Metropolitana I","33005","MACRORREGIAO I"
330360,"Paracambi","Rio de Janeiro","Sudeste","33003","Centro-Sul","33003","MACRORREGIAO I"
330370,"Paraíba do Sul","Rio de Janeiro","Sudeste","33003","Centro-Sul","33003","MACRORREGIAO I"
330380,"Paraty","Rio de Janeiro","Sudeste","33001","Baia Da Ilha Grande","33001","MACRORREGIAO I"
330385,"Paty do Alferes","Rio de Janeiro","Sudeste","33003","Centro-Sul","33003","MACRORREGIAO I"
330390,"Petrópolis","Rio de Janeiro","Sudeste","33009","Serrana","33009","MACRORREGIAO I"
330395,"Pinheiral","Rio de Janeiro","Sudeste","33004","Medio Paraiba","33004","MACRORREGIAO I"
330400,"Piraí","Rio de Janeiro","Sudeste","33004","Medio Paraiba","33004","MACRORREGIAO I"
330410,"Porciúncula","Rio de Janeiro","Sudeste","33007","Noroeste","33007","MACRORREGIAO I"
330411,"Porto Real","Rio de Janeiro","Sudeste","33004","Medio Paraiba","33004","MACRORREGIAO I"
330412,"Quatis","Rio de Janeiro","Sudeste","33004","Medio Paraiba","33004","MACRORREGIAO I"
330414,"Queimados","Rio de Janeiro","Sudeste","33005","Metropolitana I","33005","MACRORREGIAO I"
330415,"Quissamã","Rio de Janeiro","Sudeste","33008","Norte","33008","MACRORREGIAO I"
330420,"Resende","Rio de Janeiro","Sudeste","33004","Medio Paraiba","33004","MACRORREGIAO I"
330430,"Rio Bonito","Rio de Janeiro","Sudeste","33006","Metropolitana II","33006","MACRORREGIAO I"
